order_id,order_time,delivery_time,delivery_duration_min,city,state,latitude,longitude,restaurant,is_canceled,cancel_reason,customer_rating
f963163f-f685-47ab-911c-22a4fadf5684,2024-12-14 18:54:00,2024-12-14 19:28:00,34.0,Los Angeles,CA,34.0522,-118.2437,Bistro Belle,False,,4.9
ce14e8a9-9758-43f3-b45c-9ec193e59dd6,2024-11-19 08:52:00,,,Houston,TX,29.7604,-95.3698,Steakhouse King,True,Customer Request,
45a812e1-d1d3-4d3e-a988-3a0e23eaf678,2024-11-28 15:51:00,2024-11-28 16:40:00,49.0,Houston,TX,29.7604,-95.3698,Taco Town,False,,3.7
09c13563-c6bc-495e-95ff-921702943d41,2024-11-26 08:40:00,2024-11-26 09:14:00,34.0,New York,NY,40.7128,-74.006,Sushi World,False,,4.7
8c35a95f-4b71-46cc-9f31-761c53174323,2024-12-07 12:51:00,2024-12-07 13:25:00,34.0,San Antonio,TX,29.4241,-98.4936,Steakhouse King,False,,4.6
9e563cec-2942-409b-b9a2-68de9a5f7c17,2024-11-05 17:29:00,2024-11-05 17:52:00,23.0,Houston,TX,29.7604,-95.3698,Steakhouse King,False,,4.8
b7a24a75-c941-47a9-9fd2-378e072a65d1,2024-11-21 14:20:00,2024-11-21 14:41:00,21.0,Los Angeles,CA,34.0522,-118.2437,Vegan Vibes,False,,5.0
10094bde-5dc5-4fe4-a3ce-c3ca9005cc00,2025-03-15 13:04:00,2025-03-15 13:41:00,37.0,Los Angeles,CA,34.0522,-118.2437,The Gourmet Kitchen,False,,4.9
ca407356-d87c-41da-b26c-bba61e060c23,2025-04-01 13:57:00,2025-04-01 14:41:00,44.0,San Antonio,TX,29.4241,-98.4936,Sushi World,False,,3.8
82ed9855-31ce-44cc-b858-ea51e334ad68,2025-03-21 13:00:00,2025-03-21 13:46:00,46.0,San Jose,CA,37.3382,-121.8863,Seafood Delight,False,,3.8
00fc3d96-4570-423f-86e5-1df497366f43,2024-12-09 23:50:00,2024-12-10 00:30:00,40.0,San Diego,CA,32.7157,-117.1611,Pasta Place,False,,4.5
e2cf8712-2545-4716-908a-31a1b63c877b,2025-01-28 19:44:00,2025-01-28 20:37:00,53.0,San Diego,CA,32.7157,-117.1611,Seafood Delight,False,,4.3
055c30f0-4fe7-404d-87c0-87197d48bebd,2025-04-07 09:21:00,2025-04-07 10:37:00,76.0,Chicago,IL,41.8781,-87.6298,The Gourmet Kitchen,False,,2.7
455281b4-97a4-4076-a509-8ffac9d77e7c,2025-01-13 14:03:00,2025-01-13 14:26:00,23.0,Chicago,IL,41.8781,-87.6298,Sushi World,False,,4.7
330c573a-083e-46f7-add2-b422fade91e1,2024-12-07 17:10:00,2024-12-07 18:08:00,58.0,Chicago,IL,41.8781,-87.6298,The Gourmet Kitchen,False,,4.2
5aa3f937-196b-48ce-a24f-5a781620157f,2025-04-12 12:02:00,2025-04-12 13:12:00,70.0,Chicago,IL,41.8781,-87.6298,Pizza Palace,False,,3.3
3fe1ffef-5685-4eb6-834a-1fb85ee7b153,2025-01-20 17:47:00,,,Dallas,TX,32.7767,-96.797,Burger Haven,True,Wrong Address,
6fa00cf0-fafe-48d0-a3e0-f1bfa5b3a2eb,2025-01-12 16:45:00,2025-01-12 17:38:00,53.0,San Diego,CA,32.7157,-117.1611,Bistro Belle,False,,3.7
2faa37bd-3894-45fc-84ef-156b23bbe41c,2024-12-21 16:43:00,,,Phoenix,AZ,33.4484,-112.074,Sushi World,True,Other,
4e701d61-6e79-40bf-a606-7b7f6311e8c4,2025-01-16 20:02:00,,,Los Angeles,CA,34.0522,-118.2437,Pizza Palace,True,Scam,
3cd78e5b-6f93-4469-8a20-fa40b78c7219,2024-12-20 12:41:00,2024-12-20 13:33:00,52.0,Chicago,IL,41.8781,-87.6298,Taco Town,False,,3.8
27e8b7af-8132-4457-b373-f2fb521bcfa2,2024-12-23 17:57:00,2024-12-23 18:40:00,43.0,New York,NY,40.7128,-74.006,Bistro Belle,False,,3.9
7e7bd703-7c26-43e7-b695-6ac0c17fdc8a,2025-04-02 22:35:00,2025-04-02 23:24:00,49.0,San Diego,CA,32.7157,-117.1611,Taco Town,False,,4.1
9efe417f-a39b-4b3b-aeee-eb0a0f6d09f9,2025-02-10 18:59:00,2025-02-10 19:53:00,54.0,San Jose,CA,37.3382,-121.8863,Vegan Vibes,False,,4.3
c7977fb2-ca3b-4fc2-9654-1b62c8d2e67e,2024-11-25 16:52:00,2024-11-25 17:26:00,34.0,Los Angeles,CA,34.0522,-118.2437,The Gourmet Kitchen,False,,4.6
4e38bd03-443e-483a-b849-f8f84cdfdaf2,2025-02-02 16:03:00,,,Dallas,TX,32.7767,-96.797,Vegan Vibes,True,Wrong Address,
45ba2220-755d-409e-b91f-07eb653b2dbb,2025-03-03 16:17:00,2025-03-03 16:57:00,40.0,Dallas,TX,32.7767,-96.797,Seafood Delight,False,,5.0
ff3901d1-d3c5-4b97-9bf0-43f25001f94c,2025-01-11 15:59:00,2025-01-11 17:23:00,84.0,Los Angeles,CA,34.0522,-118.2437,Seafood Delight,False,,2.3
01c57c81-f843-4bb4-9bf9-85db0a4ca80f,2025-03-01 17:44:00,2025-03-01 19:08:00,84.0,Los Angeles,CA,34.0522,-118.2437,Seafood Delight,False,,1.7
4ff065c0-a67c-4475-915d-e5aeacfb66fa,2024-12-19 19:30:00,2024-12-19 20:27:00,57.0,Dallas,TX,32.7767,-96.797,Taco Town,False,,3.6
30eb6bd8-d5bd-478c-9694-e27747c4bda3,2024-12-07 20:23:00,2024-12-07 21:23:00,60.0,Houston,TX,29.7604,-95.3698,Seafood Delight,False,,3.8
d8bf6dd7-f204-40d3-bf51-5106b04c16ce,2025-04-24 14:21:00,2025-04-24 15:24:00,63.0,Chicago,IL,41.8781,-87.6298,Burger Haven,False,,3.3
8bf07200-d777-4d63-abc8-4821bc9187aa,2025-04-25 17:08:00,2025-04-25 17:29:00,21.0,Chicago,IL,41.8781,-87.6298,Pizza Palace,False,,4.8
00409b79-8cdd-4ba9-af18-e0dda207a09b,2025-03-02 12:31:00,2025-03-02 13:55:00,84.0,Houston,TX,29.7604,-95.3698,Pasta Place,False,,1.8
2bf4e5ae-bc00-4324-bfe0-f48ad9547c82,2024-12-17 11:32:00,2024-12-17 12:06:00,34.0,Dallas,TX,32.7767,-96.797,Pizza Palace,False,,4.7
5d708a63-7a69-418c-88c9-f94d2000cfc4,2025-03-20 18:01:00,2025-03-20 19:26:00,85.0,Philadelphia,PA,39.9526,-75.1652,Taco Town,False,,1.5
df454859-0ba5-47df-9137-5404bfbdcb45,2025-02-26 23:47:00,,,New York,NY,40.7128,-74.006,Pizza Palace,True,Wrong Address,
5e391519-daef-4603-a769-f863e231aa46,2025-02-09 09:20:00,2025-02-09 09:55:00,35.0,New York,NY,40.7128,-74.006,Sushi World,False,,4.6
d83c212c-7171-4894-9d75-e53eaeb07ecb,2025-04-12 18:44:00,2025-04-12 20:06:00,82.0,Dallas,TX,32.7767,-96.797,The Gourmet Kitchen,False,,1.8
d9d75f46-4974-42c6-96eb-b50223b94398,2024-11-20 08:34:00,,,Los Angeles,CA,34.0522,-118.2437,Bistro Belle,True,Other,
cc6fcae2-e8b0-4abc-9a4a-925844a7498d,2024-12-06 15:28:00,2024-12-06 16:27:00,59.0,San Diego,CA,32.7157,-117.1611,Steakhouse King,False,,3.6
bea4f0d7-3f06-4481-ac90-d6b45c007959,2025-02-08 13:16:00,2025-02-08 13:58:00,42.0,Los Angeles,CA,34.0522,-118.2437,Burger Haven,False,,4.3
d84ae106-50ec-42cb-9ea6-9d97bc4d2741,2025-01-24 17:10:00,,,Los Angeles,CA,34.0522,-118.2437,Seafood Delight,True,Other,
536d64a3-c230-4d65-a384-c7091add0c88,2024-12-27 18:02:00,2024-12-27 19:29:00,87.0,San Antonio,TX,29.4241,-98.4936,Seafood Delight,False,,2.2
9016102f-3bbe-4014-9ebc-864da04ebc99,2025-04-16 13:39:00,2025-04-16 14:35:00,56.0,Philadelphia,PA,39.9526,-75.1652,Burger Haven,False,,4.4
aba5e075-1e17-467a-beaf-f218a38388ca,2025-04-24 16:18:00,2025-04-24 16:44:00,26.0,Houston,TX,29.7604,-95.3698,The Gourmet Kitchen,False,,5.0
459902f6-1501-445f-a104-a3c6a7d5c2b3,2024-11-24 10:19:00,2024-11-24 11:11:00,52.0,Houston,TX,29.7604,-95.3698,Pasta Place,False,,4.0
56d9b8f4-7851-4391-8485-e758848c9efa,2024-11-14 20:01:00,2024-11-14 20:46:00,45.0,Dallas,TX,32.7767,-96.797,Bistro Belle,False,,3.8
1c49c747-178e-46b7-84f1-fd92e7bc11d5,2025-02-05 14:56:00,2025-02-05 15:27:00,31.0,San Antonio,TX,29.4241,-98.4936,Pasta Place,False,,5.0
eea63f53-38f2-4abb-9f6a-4c571b285ace,2025-03-12 20:27:00,2025-03-12 20:50:00,23.0,New York,NY,40.7128,-74.006,Pasta Place,False,,4.6
130a81ee-3462-4825-bfca-9ffd6adb00a3,2024-11-03 10:45:00,2024-11-03 11:44:00,59.0,Phoenix,AZ,33.4484,-112.074,Bistro Belle,False,,4.2
d931be07-7cbd-44d2-b1d2-1a730ab0b19e,2025-04-28 21:13:00,2025-04-28 21:43:00,30.0,New York,NY,40.7128,-74.006,Bistro Belle,False,,4.9
6e6dcef6-04b2-4473-ab13-6917462ab8e3,2024-12-19 15:24:00,2024-12-19 16:14:00,50.0,San Jose,CA,37.3382,-121.8863,Steakhouse King,False,,4.0
2ffc8274-be35-4f3b-8e2e-f8a3acdee60c,2024-12-25 08:57:00,2024-12-25 09:31:00,34.0,Phoenix,AZ,33.4484,-112.074,Burger Haven,False,,4.5
582fd170-dd94-40f6-b3f6-cdedc44e9900,2025-02-26 16:26:00,2025-02-26 17:24:00,58.0,Phoenix,AZ,33.4484,-112.074,Burger Haven,False,,4.0
3eccd812-e57c-4046-b717-f296217dc498,2025-04-14 13:38:00,2025-04-14 14:53:00,75.0,Chicago,IL,41.8781,-87.6298,Pizza Palace,False,,2.8
55dd9a57-5473-46d0-a01d-80edde4fd8c8,2025-02-04 13:24:00,2025-02-04 14:11:00,47.0,Philadelphia,PA,39.9526,-75.1652,Burger Haven,False,,3.8
c7553665-4608-4527-8ed4-56b6970b3e19,2025-03-07 15:42:00,2025-03-07 16:39:00,57.0,Dallas,TX,32.7767,-96.797,Sushi World,False,,3.8
9a9666e2-0f32-4656-94ed-8f5b19da4adb,2025-01-02 15:20:00,2025-01-02 15:41:00,21.0,San Jose,CA,37.3382,-121.8863,Bistro Belle,False,,4.7
3f526eb2-da34-4d50-b5df-f7df2d020d78,2025-02-02 11:22:00,2025-02-02 12:08:00,46.0,Houston,TX,29.7604,-95.3698,Vegan Vibes,False,,4.1
dd6eb499-55bf-4604-ab38-00641379b2b2,2025-04-07 19:16:00,2025-04-07 20:21:00,65.0,Houston,TX,29.7604,-95.3698,Sushi World,False,,3.4
b8d7accc-6db1-41d6-a081-1c46304d6770,2024-12-09 10:08:00,,,San Diego,CA,32.7157,-117.1611,Steakhouse King,True,Customer Request,
17f14912-ddfd-42c7-a132-1df572b440d0,2025-02-08 14:00:00,2025-02-08 14:55:00,55.0,Chicago,IL,41.8781,-87.6298,Bistro Belle,False,,3.6
3c6745bc-718f-4208-9b4c-8ea8760f717a,2024-12-15 19:37:00,2024-12-15 20:14:00,37.0,San Diego,CA,32.7157,-117.1611,Bistro Belle,False,,5.0
aad9248d-002e-44e5-9725-330cc380d4e5,2025-03-22 14:01:00,2025-03-22 14:47:00,46.0,Philadelphia,PA,39.9526,-75.1652,Seafood Delight,False,,3.7
4a155439-0f45-45c9-8e77-9cf02f77b5bb,2025-04-24 16:17:00,2025-04-24 17:07:00,50.0,Philadelphia,PA,39.9526,-75.1652,The Gourmet Kitchen,False,,4.3
0edb1e4a-b98b-4598-a144-a0ed4a38fe2f,2024-12-05 19:45:00,2024-12-05 20:49:00,64.0,Houston,TX,29.7604,-95.3698,Vegan Vibes,False,,3.2
96faaccd-a84c-413a-96cc-ef3ef30fe83c,2025-04-01 11:31:00,2025-04-01 12:30:00,59.0,Philadelphia,PA,39.9526,-75.1652,Seafood Delight,False,,3.8
0a30fd8e-a012-41d0-901d-3015ce0ca2c7,2025-03-30 22:07:00,2025-03-30 22:57:00,50.0,Houston,TX,29.7604,-95.3698,Sushi World,False,,3.8
bc6c9c64-b9ae-4a42-ac2b-f0b11a249509,2025-01-07 15:00:00,2025-01-07 15:44:00,44.0,New York,NY,40.7128,-74.006,Taco Town,False,,4.2
5860e1de-c8e3-4e8b-9fa0-0a2b4d770ce7,2024-11-23 15:21:00,2024-11-23 15:48:00,27.0,New York,NY,40.7128,-74.006,Steakhouse King,False,,4.5
d2200004-48ec-4771-b064-8ea4786b1207,2024-11-11 18:09:00,2024-11-11 19:23:00,74.0,Chicago,IL,41.8781,-87.6298,Pizza Palace,False,,2.7
e753f9b5-9bca-4e50-93cf-b1cae537ba0c,2024-11-09 20:30:00,2024-11-09 21:04:00,34.0,Chicago,IL,41.8781,-87.6298,Bistro Belle,False,,4.6
061fe5c6-fd2a-4eb1-a5d5-7aed84932b20,2024-11-21 15:19:00,2024-11-21 15:56:00,37.0,San Antonio,TX,29.4241,-98.4936,Sushi World,False,,4.9
4da9b94c-1c74-4ab0-8d70-5d01207d2010,2025-02-22 19:37:00,2025-02-22 20:32:00,55.0,Philadelphia,PA,39.9526,-75.1652,Steakhouse King,False,,3.8
fdc842b9-97ee-4033-913f-bb7945fa39a9,2024-11-10 15:03:00,2024-11-10 15:45:00,42.0,San Jose,CA,37.3382,-121.8863,Pizza Palace,False,,3.7
d2ae86c8-7b2d-4966-9743-3a4ea1e587f3,2024-11-22 14:24:00,2024-11-22 15:05:00,41.0,Houston,TX,29.7604,-95.3698,Sushi World,False,,3.9
dabcc824-8437-4e9a-a2d5-d4a900bbb851,2025-04-18 16:06:00,,,Phoenix,AZ,33.4484,-112.074,Pizza Palace,True,Wrong Address,
640ff70b-4ff6-4ba2-8f2e-220b94acec95,2024-11-26 19:11:00,2024-11-26 20:28:00,77.0,Chicago,IL,41.8781,-87.6298,Steakhouse King,False,,3.2
9b4973fb-8b53-4f4d-8b99-91453ceee10f,2024-12-14 17:09:00,2024-12-14 17:41:00,32.0,Chicago,IL,41.8781,-87.6298,Taco Town,False,,4.6
c634424a-dc85-4a67-a0b1-a015c41ac986,2024-12-07 18:32:00,2024-12-07 19:45:00,73.0,New York,NY,40.7128,-74.006,Steakhouse King,False,,3.1
0ced8bca-1419-4904-906b-715ac50ddb8b,2025-02-20 15:51:00,2025-02-20 17:16:00,85.0,Houston,TX,29.7604,-95.3698,Sushi World,False,,1.9
1189d141-0251-4e5a-937a-282a92258c16,2024-12-23 13:25:00,2024-12-23 14:30:00,65.0,San Jose,CA,37.3382,-121.8863,Bistro Belle,False,,2.8
aa6e3c70-1e8d-489a-9021-e718e0718a3f,2025-02-21 15:41:00,2025-02-21 16:14:00,33.0,Los Angeles,CA,34.0522,-118.2437,Steakhouse King,False,,4.6
7596d8c0-c89c-46b9-82bb-d68f6bb52b60,2025-02-09 23:35:00,2025-02-10 00:46:00,71.0,Dallas,TX,32.7767,-96.797,Burger Haven,False,,3.1
9689165e-681d-487b-aeb8-bdf34949c703,2025-01-12 19:09:00,2025-01-12 20:19:00,70.0,San Antonio,TX,29.4241,-98.4936,Sushi World,False,,3.3
3530445c-0d7e-4141-b353-b162e0035543,2024-11-29 20:05:00,2024-11-29 20:58:00,53.0,San Antonio,TX,29.4241,-98.4936,Pizza Palace,False,,3.7
e6abcafd-45ca-48f1-9794-2c5fd6970e6e,2024-11-28 17:57:00,2024-11-28 18:31:00,34.0,Houston,TX,29.7604,-95.3698,Taco Town,False,,4.8
5586f4aa-8c97-4460-9b26-ba6c01315d33,2024-12-20 13:37:00,2024-12-20 14:24:00,47.0,San Diego,CA,32.7157,-117.1611,Steakhouse King,False,,3.7
ecc1138f-5e67-47e4-9238-09f54f70e8ec,2025-01-29 12:53:00,,,Phoenix,AZ,33.4484,-112.074,Burger Haven,True,Customer Request,
d4722dfd-e36d-43bf-b746-a56af2777ae9,2024-11-03 13:56:00,2024-11-03 15:20:00,84.0,Houston,TX,29.7604,-95.3698,Burger Haven,False,,2.2
47823de1-9538-4eef-9d97-82e7238b713c,2025-02-10 20:12:00,,,Chicago,IL,41.8781,-87.6298,Pizza Palace,True,Other,
68305f66-3eb1-4430-a22b-db1c8cc94637,2025-01-02 14:44:00,2025-01-02 15:41:00,57.0,Dallas,TX,32.7767,-96.797,Bistro Belle,False,,3.8
d0a33c9a-c6b3-480c-b602-c44aeab2f3f6,2024-12-11 18:28:00,2024-12-11 19:43:00,75.0,Houston,TX,29.7604,-95.3698,Vegan Vibes,False,,3.4
f7889155-86c3-41dd-935a-d0c5ff1d4238,2024-12-09 11:40:00,2024-12-09 12:34:00,54.0,Los Angeles,CA,34.0522,-118.2437,Bistro Belle,False,,4.3
5d13808c-a90b-4211-9ff7-99fb5fa45c15,2025-01-01 20:47:00,2025-01-01 22:03:00,76.0,Phoenix,AZ,33.4484,-112.074,Sushi World,False,,3.3
26d79e00-46e6-4503-822c-63961350e858,2025-04-13 12:46:00,2025-04-13 13:52:00,66.0,San Antonio,TX,29.4241,-98.4936,Sushi World,False,,3.3
94f93d6a-2d18-47ce-95cc-5c307aa32358,2025-03-25 17:02:00,2025-03-25 17:49:00,47.0,San Diego,CA,32.7157,-117.1611,Sushi World,False,,3.6
bea78ee0-2c38-44da-b23c-efc1e00f16c7,2024-11-11 21:22:00,2024-11-11 21:42:00,20.0,Chicago,IL,41.8781,-87.6298,Vegan Vibes,False,,4.9
f1fa284e-c198-4ede-b416-84fc11b97d88,2025-01-28 17:10:00,2025-01-28 17:48:00,38.0,Los Angeles,CA,34.0522,-118.2437,Pizza Palace,False,,4.9
d9ecc120-425d-4557-9213-b17bd97211f8,2025-02-10 09:42:00,2025-02-10 10:11:00,29.0,Phoenix,AZ,33.4484,-112.074,Bistro Belle,False,,4.8
beb80111-08c8-4215-96af-30a429dce3dd,2024-12-27 15:12:00,,,San Antonio,TX,29.4241,-98.4936,Vegan Vibes,True,Scam,
36f57973-f02b-43b5-81d7-0628ac1ee38a,2025-03-29 16:47:00,2025-03-29 17:36:00,49.0,San Jose,CA,37.3382,-121.8863,Taco Town,False,,4.0
e428f5a0-3af0-4960-8c71-de3bbc0f40ce,2024-12-21 18:53:00,2024-12-21 19:28:00,35.0,Chicago,IL,41.8781,-87.6298,Burger Haven,False,,4.8
21e82e94-db26-438f-a724-fafff4aa8e27,2024-11-26 14:07:00,,,San Antonio,TX,29.4241,-98.4936,Taco Town,True,Customer Request,
bdc35e81-7e5c-473b-bdd9-160d05b7ff8b,2025-04-03 14:12:00,2025-04-03 15:02:00,50.0,San Diego,CA,32.7157,-117.1611,Steakhouse King,False,,4.2
c04ff9ad-1b84-48e6-a229-0d7b47d804d2,2024-12-09 17:46:00,2024-12-09 18:37:00,51.0,Los Angeles,CA,34.0522,-118.2437,Bistro Belle,False,,4.1
5810acec-00d0-4c02-b249-55caeeeb96fc,2025-02-06 18:06:00,2025-02-06 19:07:00,61.0,New York,NY,40.7128,-74.006,Steakhouse King,False,,3.0
30703a1c-ee83-4886-8be0-c50aca8b06c0,2024-11-30 16:47:00,2024-11-30 17:58:00,71.0,Dallas,TX,32.7767,-96.797,Pasta Place,False,,3.1
03cee25a-5c0a-473b-8297-284abccf5e1c,2025-01-21 22:42:00,2025-01-21 23:30:00,48.0,Los Angeles,CA,34.0522,-118.2437,Pasta Place,False,,4.1
b8f6256f-973f-4320-aef9-20e99b7d4a12,2024-11-20 14:51:00,2024-11-20 15:20:00,29.0,San Jose,CA,37.3382,-121.8863,Sushi World,False,,4.5
392f121f-263c-4f20-93cf-fc028b0b95cf,2025-01-09 15:09:00,2025-01-09 16:05:00,56.0,New York,NY,40.7128,-74.006,Steakhouse King,False,,3.8
6071e62f-14e0-4e7d-bde4-b53f647b519d,2025-04-27 10:03:00,2025-04-27 10:35:00,32.0,San Diego,CA,32.7157,-117.1611,The Gourmet Kitchen,False,,4.7
1d60e2f7-0572-4c29-84ce-dd64a17afc8b,2025-02-12 11:31:00,2025-02-12 12:17:00,46.0,Phoenix,AZ,33.4484,-112.074,The Gourmet Kitchen,False,,3.8
1d34fd3d-7dfa-4b89-afcd-452f57bd485e,2025-04-13 22:46:00,2025-04-13 23:42:00,56.0,San Jose,CA,37.3382,-121.8863,Vegan Vibes,False,,4.3
097e3d5c-0551-484f-b859-c22b5e788183,2025-01-13 09:34:00,2025-01-13 10:23:00,49.0,Philadelphia,PA,39.9526,-75.1652,Steakhouse King,False,,4.2
cb4c03f7-7357-4687-9da0-b3ed5359836b,2024-11-22 14:58:00,2024-11-22 15:34:00,36.0,Phoenix,AZ,33.4484,-112.074,Pizza Palace,False,,4.9
a4416ec0-7178-4907-bacc-f4257496a493,2024-11-30 19:42:00,2024-11-30 20:53:00,71.0,Philadelphia,PA,39.9526,-75.1652,Bistro Belle,False,,3.2
6e7bfeeb-c81b-4534-a281-96d30bb790ff,2025-03-19 12:06:00,,,Chicago,IL,41.8781,-87.6298,Burger Haven,True,Payment Issue,
dc51e7ac-f1fc-43c8-b9bc-8d6e0f2b3a76,2025-03-04 09:24:00,2025-03-04 10:10:00,46.0,San Antonio,TX,29.4241,-98.4936,Sushi World,False,,3.5
062dbfca-0614-496d-9974-f0d8ec1d40c6,2024-11-09 19:56:00,2024-11-09 20:59:00,63.0,San Diego,CA,32.7157,-117.1611,Vegan Vibes,False,,3.2
8c33d6f5-bcba-4649-b103-418e722d1fb1,2024-12-17 10:42:00,,,New York,NY,40.7128,-74.006,Vegan Vibes,True,Payment Issue,
e9573083-219c-4629-855f-312c03d7a5b5,2025-04-16 18:07:00,2025-04-16 19:08:00,61.0,Dallas,TX,32.7767,-96.797,Burger Haven,False,,3.2
ee2d67f8-3d96-46a7-9aa4-b44c01c97799,2025-04-10 20:59:00,2025-04-10 21:39:00,40.0,Houston,TX,29.7604,-95.3698,Sushi World,False,,4.7
29b27d9d-eb2d-4fa5-aa93-a3757041cdc2,2025-01-17 16:51:00,2025-01-17 17:30:00,39.0,San Jose,CA,37.3382,-121.8863,Taco Town,False,,4.9
94ab73f4-d8f7-4a49-a400-b307f5591776,2024-12-25 19:22:00,2024-12-25 20:21:00,59.0,San Diego,CA,32.7157,-117.1611,Vegan Vibes,False,,3.5
9cd8c851-be24-4f4c-ad57-63e705f2a262,2025-02-25 21:59:00,2025-02-25 22:45:00,46.0,Chicago,IL,41.8781,-87.6298,Vegan Vibes,False,,4.2
31854039-741e-46d8-a63f-2d5ca8449e3b,2025-02-23 22:15:00,2025-02-23 22:55:00,40.0,Chicago,IL,41.8781,-87.6298,Bistro Belle,False,,4.6
b7f7b394-ad7e-4155-8074-f196b20b9682,2025-04-29 15:36:00,2025-04-29 15:57:00,21.0,Phoenix,AZ,33.4484,-112.074,Pizza Palace,False,,4.6
c7632cb1-0402-4e4e-9598-271dfcf3714b,2025-03-22 18:19:00,2025-03-22 19:40:00,81.0,New York,NY,40.7128,-74.006,Pizza Palace,False,,1.9
898e1080-6b24-4784-bb25-b3f107173f85,2025-04-03 18:01:00,2025-04-03 18:48:00,47.0,Phoenix,AZ,33.4484,-112.074,Steakhouse King,False,,4.3
63c89249-6560-4b25-9312-4b57ca3c750b,2025-01-14 09:33:00,2025-01-14 10:23:00,50.0,Los Angeles,CA,34.0522,-118.2437,Steakhouse King,False,,4.0
1233b89b-dfd3-4c72-965b-56296a976664,2025-04-01 11:01:00,2025-04-01 11:22:00,21.0,Los Angeles,CA,34.0522,-118.2437,Pizza Palace,False,,4.9
28dd3019-4b61-4647-add8-9819dfd2c007,2025-01-31 20:36:00,2025-01-31 21:54:00,78.0,Phoenix,AZ,33.4484,-112.074,Steakhouse King,False,,3.4
29508e21-4e42-4f54-b378-49d5babd8792,2025-03-28 18:44:00,2025-03-28 19:53:00,69.0,San Jose,CA,37.3382,-121.8863,The Gourmet Kitchen,False,,3.1
a4983e05-1108-4dea-bedb-dcdee1953f86,2024-11-21 13:58:00,2024-11-21 15:06:00,68.0,San Diego,CA,32.7157,-117.1611,Steakhouse King,False,,3.3
c87c16a4-e47a-4d29-a4fb-ba7cab331162,2025-02-11 22:59:00,2025-02-11 23:52:00,53.0,Chicago,IL,41.8781,-87.6298,Steakhouse King,False,,3.8
524dd9ed-737f-4852-a626-bbb77dfcafcb,2024-12-19 18:27:00,2024-12-19 19:40:00,73.0,Dallas,TX,32.7767,-96.797,Seafood Delight,False,,3.3
9aff4f35-10ef-4540-b3d1-6b6f269dad61,2025-04-09 11:11:00,2025-04-09 11:42:00,31.0,New York,NY,40.7128,-74.006,Pizza Palace,False,,4.8
dcd91f17-1ce8-4f93-88bb-6002803b7037,2025-02-06 17:21:00,2025-02-06 18:09:00,48.0,Phoenix,AZ,33.4484,-112.074,Pizza Palace,False,,3.9
5b8a1cd0-d8e2-487b-9e9c-ff03035b43a6,2024-12-10 11:17:00,2024-12-10 12:09:00,52.0,New York,NY,40.7128,-74.006,Steakhouse King,False,,3.7
03568936-db51-4ef5-9b3b-c54eb646b963,2024-12-18 13:41:00,2024-12-18 14:45:00,64.0,Chicago,IL,41.8781,-87.6298,Taco Town,False,,3.3
9430c7eb-5431-45fa-a6ae-de89aafe2078,2024-11-29 16:56:00,2024-11-29 18:18:00,82.0,Philadelphia,PA,39.9526,-75.1652,Taco Town,False,,1.9
207c3027-c779-4d3f-a01d-896f5930f36b,2025-04-22 21:48:00,2025-04-22 22:17:00,29.0,Los Angeles,CA,34.0522,-118.2437,Steakhouse King,False,,4.9
d60d0450-53e6-4dfb-916f-435da6dc46a3,2025-04-26 18:11:00,2025-04-26 18:56:00,45.0,Houston,TX,29.7604,-95.3698,Vegan Vibes,False,,4.2
629d2932-46a2-4c36-9776-8102630f6353,2025-03-30 19:20:00,2025-03-30 19:55:00,35.0,Philadelphia,PA,39.9526,-75.1652,Pasta Place,False,,4.5
04dec91a-047f-4cdc-8de9-9f2417cb5fd6,2025-02-17 10:35:00,2025-02-17 11:03:00,28.0,Phoenix,AZ,33.4484,-112.074,Sushi World,False,,4.7
4fa8dea9-54fb-46e2-a9bf-11abb85f290c,2025-01-27 14:28:00,2025-01-27 15:05:00,37.0,San Jose,CA,37.3382,-121.8863,Bistro Belle,False,,4.8
a97e02a5-f83d-47c8-af99-43fd8060de77,2025-04-29 09:28:00,2025-04-29 10:11:00,43.0,Houston,TX,29.7604,-95.3698,Taco Town,False,,3.7
202b03cb-2ffa-47e4-83ea-b36a5ed19815,2025-04-07 13:21:00,,,Houston,TX,29.7604,-95.3698,Pizza Palace,True,Customer Request,
023b4672-8e1e-4535-878a-8aa1a7ba62e2,2024-11-11 20:11:00,2024-11-11 20:49:00,38.0,Phoenix,AZ,33.4484,-112.074,Bistro Belle,False,,4.5
664c4262-416e-43d5-9e51-c5638237deef,2024-11-24 11:10:00,2024-11-24 11:51:00,41.0,San Jose,CA,37.3382,-121.8863,Bistro Belle,False,,3.8
dabd7926-db35-49d7-9f98-c7bbed696f18,2024-12-01 23:16:00,2024-12-02 00:07:00,51.0,Los Angeles,CA,34.0522,-118.2437,Pizza Palace,False,,3.6
5ee623be-5c4e-43a4-a95e-ad86ab5f9a6c,2025-02-11 23:35:00,2025-02-12 00:00:00,25.0,Houston,TX,29.7604,-95.3698,Seafood Delight,False,,4.5
5d7ed878-e360-426a-92d3-793857bcf8ad,2025-03-03 09:10:00,2025-03-03 09:58:00,48.0,San Jose,CA,37.3382,-121.8863,Taco Town,False,,4.3
20c1909c-80ab-431f-9e86-0f0f9afcfeea,2025-01-18 14:02:00,2025-01-18 14:32:00,30.0,Houston,TX,29.7604,-95.3698,Burger Haven,False,,4.8
